img,labels_total_time,labels_flight_time,labels_position,labels_inclination
002558.png,4.545200347900391,0.5971431732177734,1,1
002559.png,4.643792629241943,0.6970317363739014,1,4
002560.png,4.749965190887451,0.8016016483306885,1,7
002561.png,4.852133274078369,0.9028258323669434,1,11
002562.png,4.946173429489136,1.0009350776672363,1,14
002563.png,5.044617652893066,1.0979297161102295,1,16
002564.png,5.1478447914123535,1.2034497261047363,1,17
002565.png,5.249999046325684,1.297680377960205,1,20
002566.png,5.346849679946899,1.399677276611328,1,24
002567.png,5.4448442459106445,1.5006446838378906,1,26
002568.png,5.546812295913696,1.596672296524048,1,29
002569.png,5.6448071002960205,1.696674346923828,1,30
002570.png,5.744807004928589,1.796649694442749,1,31
002571.png,5.85181188583374,1.9016714096069336,1,31
002572.png,5.948838233947754,2.001680850982666,1,32
002573.png,6.04535436630249,2.097155809402466,1,34
002574.png,6.145328760147095,2.197193622589112,1,39
002575.png,6.24934983253479,2.297211170196533,1,40
002576.png,6.3453288078308105,2.398160696029663,1,40
002577.png,6.447375774383545,2.501204252243042,1,41
002578.png,6.543365955352783,2.598198175430298,1,41
002579.png,6.644366025924683,2.699203491210937,1,42
002580.png,6.7443671226501465,2.7961983680725098,1,42
002581.png,6.851368427276611,2.9051976203918457,1,42
002582.png,6.946370363235474,3.000187397003174,1,42
002583.png,7.046366930007935,3.098198175430298,1,42
002584.png,7.147438049316406,3.199161529541016,1,42
002585.png,7.244328737258911,3.2991983890533447,1,42
002586.png,7.344859600067139,3.3971610069274902,1,42
002587.png,7.446431875228882,3.4992263317108154,1,42
002588.png,7.544436931610107,3.599264621734619,1,42
002589.png,7.643439054489136,3.6982321739196777,1,42
002590.png,7.7444000244140625,3.797268867492676,1,42
002591.png,7.849400520324707,3.9022741317749023,1,42
002592.png,7.947408437728882,4.000231981277466,1,42
002593.png,8.044404983520508,4.097232103347778,1,42
002594.png,8.149437665939331,4.197248697280884,3,0
002595.png,8.248395442962646,4.299237012863159,3,0
002596.png,8.347402095794678,4.401226997375488,3,0
002597.png,0.0449254512786865,0.0,0,0
002598.png,0.1420149803161621,0.0,0,0
002599.png,0.2399251461029052,0.0,0,0
002600.png,0.3419618606567383,0.0,0,0
002601.png,0.4459724426269531,0.0,0,0
002602.png,0.5419487953186035,0.0,0,0
002603.png,0.6449623107910156,0.0,0,0
002604.png,0.7429256439208984,0.0,0,0
002605.png,0.8429291248321533,0.0,0,0
002606.png,0.9421179294586182,0.0,0,0
002607.png,1.0441410541534424,0.0,0,0
002608.png,1.145181655883789,0.0,0,0
002609.png,1.2441604137420654,0.0,0,0
002610.png,1.3451592922210691,0.0,0,0
002611.png,1.448122501373291,0.0,0,0
002612.png,1.5441601276397705,0.0,0,0
002613.png,1.644127368927002,0.0,0,0
002614.png,1.7451226711273191,0.0,0,0
002615.png,1.843159914016724,0.0,0,0
002616.png,1.9431920051574707,0.0,0,0
002617.png,2.0451247692108154,0.0,0,0
002618.png,2.145164966583252,0.0,0,0
002619.png,2.2411277294158936,0.0,0,0
002620.png,2.3445301055908203,0.0,0,0
002621.png,2.443769693374634,0.0,0,0
002622.png,2.5440683364868164,0.0,0,0
002623.png,2.645078420639038,0.0,0,0
002624.png,2.7441394329071045,0.0,0,0
002625.png,2.844111204147339,0.0,0,0
002626.png,2.942110300064087,0.0,0,0
002627.png,3.04607367515564,0.0,0,0
002628.png,3.142109632492065,0.0,0,0
002629.png,3.243115901947021,0.0,0,0
002630.png,3.3441314697265625,0.0,0,0
002631.png,3.443489789962769,0.0,0,0
002632.png,3.5431067943573,0.0,0,0
002633.png,3.643607378005981,0.0,0,0
002634.png,3.742611885070801,0.0,0,0
002635.png,3.844640254974365,0.0,0,0
002636.png,3.945650100708008,0.0,1,0
002637.png,4.044613122940064,0.1030154228210449,1,-22
002638.png,0.0509994029998779,0.0,0,0
002639.png,0.1489686965942382,0.0,0,0
002640.png,0.2489631175994873,0.0,0,0
002641.png,0.3490164279937744,0.0,0,0
002642.png,0.447000503540039,0.0,0,0
002643.png,0.5471572875976562,0.0,0,0
002644.png,0.6479976177215576,0.0,0,0
002645.png,0.7522945404052734,0.0,0,0
002646.png,0.8483288288116455,0.0,0,0
002647.png,0.9492931365966796,0.0,0,0
002648.png,1.0483908653259275,0.0,0,0
002649.png,1.1505212783813477,0.0,0,0
002650.png,1.248589277267456,0.0,0,0
002651.png,1.3489971160888672,0.0,0,0
002652.png,1.4469883441925049,0.0,0,0
002653.png,1.5489792823791504,0.0,0,0
002654.png,1.6491384506225586,0.0,0,0
002655.png,1.7547314167022705,0.0,0,0
002656.png,1.8476941585540767,0.0,0,0
002657.png,1.945739269256592,0.0,0,0
002658.png,2.045731782913208,0.0,0,0
002659.png,2.145941257476806,0.0,0,0
002660.png,2.246956586837769,0.0,0,0
002661.png,2.3469576835632324,0.0,0,0
002662.png,2.44495177268982,0.0,0,0
002663.png,2.545961618423462,0.0,0,0
002664.png,2.647925615310669,0.0,0,0
002665.png,2.752813577651977,0.0,0,0
002666.png,2.846769332885742,0.0,0,0
002667.png,2.9468302726745605,0.0,0,0
002668.png,3.0458133220672607,0.0,0,0
002669.png,3.146769762039185,0.0,0,0
002670.png,3.2458112239837646,0.0,0,0
002671.png,3.3477697372436523,0.0,0,0
002672.png,3.4477691650390625,0.0,0,0
002673.png,3.545831680297852,0.0,0,0
002674.png,3.645827054977417,0.0,0,0
002675.png,3.7578182220458975,0.0,0,0
002676.png,3.846795082092285,0.0,0,0
002677.png,3.946836471557617,0.0,1,0
002678.png,4.047842741012573,0.0970778465270996,1,0
002679.png,4.147846698760986,0.1970884799957275,1,1
002680.png,4.246847629547119,0.3000578880310058,1,1
002681.png,4.34784746170044,0.400489330291748,1,2
002682.png,4.4458842277526855,0.4960572719573974,1,6
002683.png,4.544889211654663,0.5960898399353027,1,10
002684.png,4.645879507064819,0.69608473777771,1,14
002685.png,4.7518839836120605,0.7970843315124512,1,16
002686.png,4.8488476276397705,0.8970520496368408,1,18
002687.png,4.947848081588745,0.9960525035858154,1,21
002688.png,5.045903205871582,1.096052169799805,1,22
002689.png,5.146879196166992,1.1990840435028076,1,22
002690.png,5.245883226394653,1.2960891723632812,1,22
002691.png,5.34785532951355,1.4000520706176758,1,22
002692.png,5.444847583770752,1.4980576038360596,1,22
002693.png,5.545884132385254,1.5960853099822998,1,22
002694.png,5.6488471031188965,1.696089506149292,1,24
002695.png,5.755157470703125,1.7960524559020996,1,27
002696.png,5.84784746170044,1.9030520915985107,1,27
002697.png,5.9478607177734375,2.000084638595581,1,27
002698.png,6.047847509384155,2.1000523567199707,1,27
002699.png,6.14584755897522,2.197051763534546,1,27
002700.png,6.248165130615234,2.2973997592926025,1,28
002701.png,6.3481433391571045,2.398353338241577,1,29
002702.png,6.444148778915405,2.5003538131713867,1,30
002703.png,6.54418158531189,2.598386526107788,1,30
002704.png,6.647162914276123,2.697406053543091,1,30
002705.png,6.750143766403198,2.796388626098633,1,30
002706.png,6.84614372253418,2.8993794918060303,1,32
002707.png,6.947148084640503,3.000385999679565,1,32
002708.png,7.04814338684082,3.098353624343872,1,33
002709.png,7.147148847579956,3.199380397796631,1,33
002710.png,7.2451488971710205,3.296379804611206,1,33
002711.png,7.348148584365845,3.40038537979126,1,33
002712.png,7.446180582046509,3.4983742237091064,1,30
002713.png,7.546663045883179,3.598402261734009,1,28
002714.png,7.647761583328247,3.697907447814941,1,26
002715.png,7.754734992980957,3.797950029373169,1,25
002716.png,7.847726345062256,3.900913238525391,1,19
002717.png,7.945712566375732,3.998923540115357,1,17
002718.png,8.049847602844238,4.096955060958862,1,13
002719.png,8.145708560943604,4.199021339416504,1,8
002720.png,8.246745109558105,4.300913572311401,1,2
002721.png,8.34971284866333,4.39897084236145,1,-9
002722.png,8.44570803642273,4.499940633773804,3,0
002723.png,8.544750213623047,4.598981380462647,3,0
002724.png,8.646753072738647,4.697951078414917,3,0
002725.png,0.0533053874969482,0.0,0,0
002726.png,0.1505842208862304,0.0,0,0
002727.png,0.2496211528778076,0.0,0,0
002728.png,0.3516287803649902,0.0,0,0
002729.png,0.4506409168243408,0.0,0,0
002730.png,0.548647403717041,0.0,0,0
002731.png,0.6496858596801758,0.0,0,0
002732.png,0.7506842613220215,0.0,0,0
002733.png,0.854651689529419,0.0,0,0
002734.png,0.9516875743865968,0.0,0,0
002735.png,1.04967999458313,0.0,0,0
002736.png,1.1496467590332031,0.0,0,0
002737.png,1.2506837844848633,0.0,0,0
002738.png,1.3526840209960938,0.0,0,0
002739.png,1.4526469707489014,0.0,0,0
002740.png,1.5516865253448486,0.0,0,0
002741.png,1.6476833820343018,0.0,0,0
002742.png,1.7506465911865234,0.0,0,0
002743.png,1.853778839111328,0.0,0,0
002744.png,1.9518351554870603,0.0,0,0
002745.png,2.0517897605896,0.0,0,0
002746.png,2.148784875869751,0.0,0,0
002747.png,2.24878478050232,0.0,0,0
002748.png,2.352821111679077,0.0,0,0
002749.png,2.448821783065796,0.0,0,0
002750.png,2.5487847328186035,0.0,0,0
002751.png,2.647822380065918,0.0,0,0
002752.png,2.7507898807525635,0.0,0,0
002753.png,2.854846715927124,0.0,0,0
002754.png,2.9528510570526123,0.0,0,0
002755.png,3.0529353618621826,0.0,0,0
002756.png,3.1518170833587646,0.0,0,0
002757.png,3.251037359237671,0.0,0,0
002758.png,3.3499951362609863,0.0,0,0
002759.png,3.44903302192688,0.0,0,0
002760.png,3.551033496856689,0.0,0,0
002761.png,3.6489953994750977,0.0,0,0
002762.png,3.751037120819092,0.0,0,0
002763.png,3.8520257472991934,0.0,0,0
002764.png,3.9500324726104736,0.0,1,0
002765.png,4.049032688140869,0.0979619026184082,1,0
002766.png,4.152027606964111,0.199000597000122,1,1
002767.png,4.250997304916382,0.2989621162414551,1,1
002768.png,4.350033044815064,0.3989615440368652,1,1
002769.png,4.451040983200073,0.5010008811950684,1,3
002770.png,4.548338174819946,0.5989983081817627,1,6
002771.png,4.648353099822998,0.7012820243835449,1,12
002772.png,4.751354455947876,0.8003237247467041,1,17
002773.png,4.8553385734558105,0.9033200740814208,1,20
002774.png,4.949316501617432,1.00028657913208,1,21
002775.png,5.049353122711182,1.1002824306488037,1,24
002776.png,5.153478622436523,1.1994385719299316,1,29
002777.png,5.250519037246704,1.302481174468994,1,31
002778.png,5.350478410720825,1.400444507598877,1,31
002779.png,5.450570344924927,1.5004446506500244,1,31
002780.png,5.550483703613281,1.6004440784454346,1,31
002781.png,5.648522853851318,1.6974818706512451,1,36
002782.png,5.751572132110596,1.7994439601898191,1,40
002783.png,5.855496644973755,1.9044811725616453,1,43
002784.png,5.949064493179321,2.000993728637696,1,44
002785.png,6.051038265228272,2.098999261856079,1,47
002786.png,6.150064945220947,2.1999995708465576,1,48
002787.png,6.24807071685791,2.298999309539795,1,50
002788.png,6.348072528839111,2.399036407470703,1,50
002789.png,6.45007586479187,2.5010428428649902,1,50
002790.png,6.548033475875855,2.5980379581451416,1,47
002791.png,6.649038553237915,2.6979994773864746,1,42
002792.png,6.749075651168823,2.799999237060547,1,39
002793.png,6.854033470153809,2.905099391937256,1,34
002794.png,6.950061082839966,2.997999906539917,1,31
002795.png,7.051103353500366,3.1010730266571045,1,26
002796.png,7.150033235549927,3.1999990940093994,1,23
002797.png,7.2522900104522705,3.3020050525665283,1,18
002798.png,7.351313352584839,3.402254819869995,1,14
002799.png,7.450348377227783,3.500274419784546,1,9
002800.png,7.553313970565796,3.6032795906066895,1,-3
002801.png,7.652312755584717,3.699279308319092,1,-18
002802.png,7.752002239227295,3.80026125907898,1,-27
002803.png,7.855039596557617,3.9039676189422607,4,0
002804.png,7.952008008956909,4.003973245620728,4,0
002805.png,8.048025369644165,4.097973585128784,4,0
002806.png,8.148044347763062,4.198017835617065,4,0
002807.png,0.0400364398956298,0.0,0,0
002808.png,0.1389954090118408,0.0,0,0
002809.png,0.2359952926635742,0.0,0,0
002810.png,0.3460590839385986,0.0,0,0
002811.png,0.4389998912811279,0.0,0,0
002812.png,0.5389952659606934,0.0,0,0
002813.png,0.6383078098297119,0.0,0,0
002814.png,0.7398841381072998,0.0,0,0
002815.png,0.8388702869415283,0.0,0,0
002816.png,0.9369194507598876,0.0,0,0
002817.png,1.0359132289886477,0.0,0,0
002818.png,1.1373295783996582,0.0,0,0
002819.png,1.2384049892425537,0.0,0,0
002820.png,1.3475735187530518,0.0,0,0
002821.png,1.4385390281677246,0.0,0,0
002822.png,1.537449836730957,0.0,0,0
002823.png,1.6362738609313965,0.0,0,0
002824.png,1.735290765762329,0.0,0,0
002825.png,1.8362534046173096,0.0,0,0
002826.png,1.9362521171569824,0.0,0,0
002827.png,2.034153461456299,0.0,0,0
002828.png,2.1345834732055664,0.0,0,0
002829.png,2.237691879272461,0.0,0,0
002830.png,2.3447039127349854,0.0,0,0
002831.png,2.4376704692840576,0.0,0,0
002832.png,2.534701108932495,0.0,0,0
002833.png,2.636708974838257,0.0,0,0
002834.png,2.735664367675781,0.0,0,0
002835.png,2.8347017765045166,0.0,0,0
002836.png,2.937669277191162,0.0,0,0
002837.png,3.037669897079468,0.0,0,0
002838.png,3.137703895568848,0.0,0,0
002839.png,3.23763394355774,0.0,0,0
002840.png,3.3432364463806152,0.0,0,0
002841.png,3.4356048107147217,0.0,0,0
002842.png,3.535658121109009,0.0,0,0
002843.png,3.637817859649658,0.0,0,0
002844.png,3.735710859298706,0.0,0,0
002845.png,3.836678266525269,0.0,0,0
002846.png,3.937727928161621,0.0,1,0
002847.png,4.0346739292144775,0.0990407466888427,1,5
002848.png,4.137827157974243,0.199031114578247,1,5
002849.png,4.239714860916138,0.2990000247955322,1,5
002850.png,4.343720436096191,0.4000003337860107,1,7
002851.png,4.438714027404785,0.5010321140289307,1,7
002852.png,4.540717363357544,0.6000337600708008,1,9
002853.png,4.634707927703857,0.6980495452880859,1,10
002854.png,4.735783338546753,0.800135612487793,1,13
002855.png,4.837899923324585,0.9001200199127197,1,17
002856.png,4.938789367675781,1.0021092891693115,1,21
002857.png,5.033827543258667,1.0981550216674805,1,23
002858.png,5.1358277797698975,1.199120283126831,1,25
002859.png,5.234825849533081,1.300147533416748,1,27
002860.png,5.340866565704346,1.3971619606018066,1,29
002861.png,5.436821699142456,1.502120018005371,1,29
002862.png,5.535806894302368,1.5971486568450928,1,29
002863.png,5.637826442718506,1.6991212368011477,1,30
002864.png,5.737794399261475,1.8001153469085691,1,30
002865.png,5.837832689285278,1.9011523723602293,1,31
002866.png,5.937788724899292,2.000115394592285,1,31
002867.png,6.034783363342285,2.1011524200439453,1,31
002868.png,6.134770154953003,2.1960904598236084,1,31
002869.png,6.234807014465332,2.297096014022827,1,31
002870.png,6.342823505401611,2.39912486076355,1,32
002871.png,6.437807559967041,2.4991018772125244,1,32
002872.png,6.536775350570679,2.598129272460937,1,32
002873.png,6.635895252227783,2.6981167793273926,1,32
002874.png,6.734910011291504,2.79919981956482,1,32
002875.png,6.834895610809326,2.898199796676636,1,32
002876.png,6.936935424804688,2.9972445964813232,1,32
002877.png,7.035911083221436,3.096195697784424,1,32
002878.png,7.134906768798828,3.1952362060546875,1,32
002879.png,7.234901666641235,3.2962329387664795,1,32
002880.png,7.340909957885742,3.3952364921569824,1,32
002881.png,7.436029195785522,3.499231100082397,1,32
002882.png,7.535007238388061,3.5953683853149414,1,32
002883.png,7.6360023021698,3.6983628273010254,1,32
002884.png,7.737034797668457,3.79736065864563,1,32
002885.png,7.838007688522339,3.8973329067230233,1,33
002886.png,7.9380433559417725,3.996328115463257,1,33
002887.png,8.034040212631226,4.095361471176148,1,32
002888.png,8.135038375854492,4.195365190505981,1,28
002889.png,8.235038995742798,4.296365022659302,1,21
002890.png,8.344034194946289,4.396360158920288,1,-4
002891.png,8.43709111213684,4.5023698806762695,1,-14
002892.png,8.537008285522461,4.596364974975586,1,-36
002893.png,0.0410327911376953,0.0,0,0
002894.png,0.1399955749511718,0.0,0,0
002895.png,0.2390446662902832,0.0,0,0
002896.png,0.3370342254638672,0.0,0,0
002897.png,0.4400343894958496,0.0,0,0
002898.png,0.536034345626831,0.0,0,0
002899.png,0.6429996490478516,0.0,1,0
002900.png,0.7370314598083496,0.1039960384368896,1,0
002901.png,0.8380324840545654,0.2010290622711181,1,0
002902.png,0.939220666885376,0.3009970188140869,1,0
002903.png,1.0372581481933594,0.4012424945831299,1,0
002904.png,1.1372530460357666,0.4992573261260986,1,0
002905.png,1.2382209300994873,0.5982189178466797,1,0
002906.png,0.044034719467163,0.0,0,0
002907.png,0.1402583122253418,0.0,0,0
002908.png,0.2402570247650146,0.0,0,0
002909.png,0.3452389240264892,0.0,0,0
002910.png,0.4402523040771484,0.0,0,0
002911.png,0.5412604808807373,0.0,0,0
002912.png,0.6412527561187744,0.0,0,0
002913.png,0.7423667907714844,0.0,0,0
002914.png,0.842371940612793,0.0,0,0
002915.png,0.9423668384552002,0.0,0,0
002916.png,1.0394079685211182,0.0,0,0
002917.png,1.1404039859771729,0.0,0,0
002918.png,1.2404074668884275,0.0,0,0
002919.png,1.3444178104400637,0.0,0,0
002920.png,1.4437546730041504,0.0,0,0
002921.png,1.5437753200531006,0.0,0,0
002922.png,1.6407277584075928,0.0,0,0
002923.png,1.7417716979980469,0.0,0,0
002924.png,1.84377121925354,0.0,0,0
002925.png,1.9427998065948489,0.0,0,0
002926.png,2.041732788085937,0.0,0,0
002927.png,2.139769554138184,0.0,0,0
002928.png,2.239769697189331,0.0,0,0
002929.png,2.3437743186950684,0.0,0,0
002930.png,2.439732313156128,0.0,0,0
002931.png,2.542837619781494,0.0,0,0
002932.png,2.643763780593872,0.0,0,0
002933.png,2.742748498916626,0.0,0,0
002934.png,2.841775894165039,0.0,0,0
002935.png,2.9427380561828613,0.0,0,0
002936.png,3.0407326221466064,0.0,0,0
002937.png,3.1417667865753174,0.0,0,0
002938.png,3.242753505706787,0.0,0,0
002939.png,3.345075845718384,0.0,0,0
002940.png,3.4437851905822754,0.0,0,0
002941.png,3.5439581871032715,0.0,0,0
002942.png,3.641993999481201,0.0,0,0
002943.png,3.742696762084961,0.0,0,0
002944.png,3.846668958663941,0.0,0,0
002945.png,3.943685293197632,0.0,1,0
002946.png,4.040718078613281,0.0969793796539306,1,0
002947.png,4.141664266586304,0.1959748268127441,1,0
002948.png,4.2426838874816895,0.2960247993469238,1,0
002949.png,4.342653512954712,0.3970215320587158,1,0
002950.png,4.441648006439209,0.5010213851928711,1,0
002951.png,4.5426836013793945,0.596015453338623,1,0
002952.png,4.641749143600464,0.6979951858520508,1,0
002953.png,4.741674184799194,0.7960238456726074,1,0
002954.png,4.8456854820251465,0.8960235118865967,1,1
002955.png,4.942653179168701,0.9990129470825196,1,2
002956.png,5.038654327392578,1.0969791412353516,2,0
002957.png,5.142687797546387,1.1950111389160156,2,0
002958.png,5.239702224731445,1.2970213890075684,2,0
002959.png,5.346685886383057,1.3980379104614258,2,0
002960.png,5.440648794174194,1.5020170211791992,2,0
002961.png,5.540680170059204,1.5989840030670166,2,0
002962.png,5.639648199081421,1.7000162601470947,2,0
002963.png,5.74326491355896,1.7975969314575195,2,0
002964.png,5.839672088623047,1.8959710597991943,2,0
002965.png,5.9436774253845215,1.9979655742645264,2,0
002966.png,6.038644313812256,2.097975969314575,2,0
002967.png,6.141653060913086,2.1979761123657227,2,0
002968.png,6.240626335144043,2.2959556579589844,2,0
002969.png,6.343783140182495,2.3971192836761475,2,0
002970.png,6.441783905029297,2.503140926361084,2,0
002971.png,6.539822101593018,2.597195863723755,2,0
002972.png,6.64098048210144,2.696312427520752,2,0
002973.png,0.0449695587158203,0.0,0,0
002974.png,0.1419999599456787,0.0,0,0
002975.png,0.2420032024383545,0.0,0,0
002976.png,0.3440098762512207,0.0,0,0
002977.png,0.442000150680542,0.0,0,0
002978.png,0.5440001487731934,0.0,0,0
002979.png,0.64398193359375,0.0,0,0
002980.png,0.7429683208465576,0.0,0,0
002981.png,0.8420000076293945,0.0,0,0
002982.png,0.9449632167816162,0.0,0,0
002983.png,1.0419955253601074,0.0,0,0
002984.png,1.1449637413024902,0.0,0,0
002985.png,1.2460131645202637,0.0,0,0
002986.png,1.341963529586792,0.0,0,0
002987.png,1.443690538406372,0.0,0,0
002988.png,1.5436959266662598,0.0,0,0
002989.png,1.6457016468048096,0.0,0,0
002990.png,1.7446966171264648,0.0,0,0
002991.png,1.8417339324951167,0.0,0,0
002992.png,1.944710731506348,0.0,0,0
002993.png,2.042696714401245,0.0,0,0
002994.png,2.145735502243042,0.0,0,0
002995.png,2.245696783065796,0.0,0,0
002996.png,2.342733860015869,0.0,0,0
002997.png,2.446732759475708,0.0,0,0
002998.png,2.545696258544922,0.0,0,0
002999.png,2.645733594894409,0.0,0,0
003000.png,2.7447378635406494,0.0,0,0
003001.png,2.843073844909668,0.0,0,0
003002.png,2.945084571838379,0.0,0,0
003003.png,3.043076515197754,0.0,0,0
003004.png,3.1460840702056885,0.0,0,0
003005.png,3.246101140975952,0.0,0,0
003006.png,3.3450467586517334,0.0,0,0
003007.png,3.4461545944213867,0.0,0,0
003008.png,3.5451645851135254,0.0,0,0
003009.png,3.646154403686523,0.0,0,0
003010.png,3.745164394378662,0.0,0,0
003011.png,3.844200134277344,0.0,0,0
003012.png,3.945164203643799,0.0,1,0
003013.png,4.043159246444702,0.0990314483642578,1,0
003014.png,4.147576332092285,0.2060446739196777,1,0
003015.png,4.245554685592651,0.3013896942138672,1,0
003016.png,4.346576452255249,0.3994338512420654,1,0
003017.png,4.446591854095459,0.5044090747833252,1,0
003018.png,4.546593427658081,0.6037418842315674,1,3
003019.png,4.647554636001587,0.7044322490692139,1,8
003020.png,4.742592096328735,0.7994334697723389,1,11
003021.png,4.844576835632324,0.9013943672180176,1,13
003022.png,4.944554567337036,1.0016109943389893,1,14
003023.png,5.044593811035156,1.1034340858459473,1,16
003024.png,5.146554708480835,1.2054259777069092,1,17
003025.png,5.24455451965332,1.3034305572509766,1,20
003026.png,5.342554807662964,1.4016098976135254,1,23
003027.png,5.441596984863281,1.5025429725646973,1,24
003028.png,5.54334831237793,1.602942705154419,1,25
003029.png,5.645322561264038,1.7023756504058838,1,27
003030.png,5.745357036590576,1.8012034893035889,1,29
003031.png,5.842359304428101,1.8991620540618896,1,29
003032.png,5.942358493804932,1.9991989135742188,1,29
003033.png,6.0433268547058105,2.0991618633270264,1,29
003034.png,6.142359256744385,2.2052154541015625,1,29
003035.png,6.243323087692261,2.299161672592163,1,29
003036.png,6.343321800231934,2.4011619091033936,1,28
003037.png,6.443359136581421,2.499162197113037,1,28
003038.png,6.544322967529297,2.6001980304718018,2,0
003039.png,6.64532208442688,2.70019268989563,2,0
003040.png,6.740354061126709,2.801198482513428,2,0
003041.png,6.841359615325928,2.9002039432525635,2,0
003042.png,6.943705558776856,3.001507520675659,2,0
003043.png,7.043710947036743,3.100555181503296,2,0
003044.png,7.144668817520142,3.2045459747314453,2,0
003045.png,7.241710424423218,3.301549196243286,2,0
003046.png,7.341669321060181,3.400565385818481,2,0
003047.png,7.442669153213501,3.49854588508606,2,0
003048.png,7.541673421859741,3.601513862609864,2,0
003049.png,0.0529415607452392,0.0,0,0
003050.png,0.1529378890991211,0.0,0,0
003051.png,0.2499732971191406,0.0,0,0
003052.png,0.3505246639251709,0.0,0,0
003053.png,0.4535219669342041,0.0,0,0
003054.png,0.5521008968353271,0.0,0,0
003055.png,0.6541702747344971,0.0,0,0
003056.png,0.752861738204956,0.0,0,0
003057.png,0.8528554439544678,0.0,0,0
003058.png,0.9518604278564452,0.0,0,0
003059.png,1.0535650253295898,0.0,0,0
003060.png,1.1526544094085691,0.0,0,0
003061.png,1.2538936138153076,0.0,0,0
003062.png,1.349867820739746,0.0,0,0
003063.png,1.4498891830444336,0.0,0,0
003064.png,1.5498886108398438,0.0,0,0
003065.png,1.6550686359405518,0.0,0,0
003066.png,1.7530913352966309,0.0,0,0
003067.png,1.851468086242676,0.0,0,0
003068.png,1.95056676864624,0.0,0,0
003069.png,2.0525293350219727,0.0,0,0
003070.png,2.1505801677703857,0.0,0,0
003071.png,2.251565933227539,0.0,0,0
003072.png,2.348566055297852,0.0,0,0
003073.png,2.4515295028686523,0.0,0,0
003074.png,2.5515291690826416,0.0,0,0
003075.png,2.65629243850708,0.0,0,0
003076.png,2.750265598297119,0.0,0,0
003077.png,2.850302219390869,0.0,0,0
003078.png,2.9503018856048584,0.0,0,0
003079.png,3.049309492111206,0.0,0,0
003080.png,3.152270555496216,0.0,0,0
003081.png,3.252324342727661,0.0,0,0
003082.png,3.3492650985717773,0.0,0,0
003083.png,3.453264713287353,0.0,0,0
003084.png,3.552264928817749,0.0,0,0
003085.png,3.657301425933838,0.0,0,0
003086.png,3.75329852104187,0.0,0,0
003087.png,3.8522658348083496,0.0,0,0
003088.png,3.953302383422852,0.0,0,0
003089.png,4.049129486083984,0.0,1,0
003090.png,4.154135942459106,0.1000270843505859,1,0
003091.png,4.25215744972229,0.2020101547241211,1,0
003092.png,4.353131055831909,0.2979719638824463,1,0
003093.png,4.452097415924072,0.3969721794128418,1,0
003094.png,4.5544350147247314,0.49700927734375,1,5
003095.png,4.656134843826294,0.5970091819763184,1,8
003096.png,4.751113653182983,0.6979725360870361,1,12
003097.png,4.853130578994751,0.7979717254638672,1,14
003098.png,4.952133893966675,0.8970091342926025,1,16
003099.png,5.05310320854187,0.9970088005065918,1,17
003100.png,5.152103185653687,1.0969769954681396,1,18
003101.png,5.252134799957275,1.1999857425689695,1,19
003102.png,5.3512232303619385,1.2960090637207031,1,19
003103.png,5.454310417175293,1.3961031436920166,1,20
003104.png,5.550228595733643,1.501103162765503,1,21
003105.png,5.657270431518555,1.5971033573150637,1,23
003106.png,5.751233577728272,1.7011396884918213,1,25
003107.png,5.8492653369903564,1.7971396446228027,1,25
003108.png,5.95223331451416,1.8991079330444336,1,25
003109.png,6.0499467849731445,1.9971580505371087,1,25
003110.png,6.14992094039917,2.096832275390625,1,25
003111.png,6.251938581466675,2.198795318603516,1,26
003112.png,6.3499603271484375,2.2977957725524902,1,27
003113.png,6.451926946640015,2.399800539016724,1,27
003114.png,6.549957513809204,2.4978346824646,1,27
003115.png,6.65492582321167,2.597832441329956,1,27
003116.png,6.75243067741394,2.700324058532715,1,27
003117.png,6.849436044692993,2.798297166824341,1,27
003118.png,6.951464653015137,2.898318290710449,1,27
003119.png,7.053470849990845,2.998334646224976,1,27
003120.png,7.150460004806519,3.096334934234619,1,27
003121.png,7.250579833984375,3.198297500610352,1,27
003122.png,7.349459886550903,3.296342372894287,1,27
003123.png,7.450423240661621,3.396313190460205,1,27
003124.png,7.54942774772644,3.5003345012664795,1,27
003125.png,7.655464649200439,3.599335193634033,1,27
003126.png,7.753455400466919,3.699340105056762,1,27
003127.png,7.851470232009888,3.7963345050811768,1,27
003128.png,7.953428268432617,3.898334503173828,1,27
003129.png,8.052960634231567,3.9973301887512207,1,27
003130.png,8.150033235549927,4.098916530609131,1,26
003131.png,8.253065586090088,4.197903633117676,1,24
003132.png,8.352061748504639,4.295954465866089,1,14
003133.png,8.453030109405518,4.396940469741821,1,-9
003134.png,8.551029443740845,4.497928857803345,3,0
003135.png,8.656071186065674,4.596940994262695,3,0
003136.png,8.750030040740967,4.696941137313843,3,0
003137.png,0.0449633598327636,0.0,0,0
003138.png,0.1411232948303222,0.0,0,0
003139.png,0.2441086769104004,0.0,0,0
003140.png,0.3441681861877441,0.0,0,0
003141.png,0.4431090354919433,0.0,0,0
003142.png,0.542182207107544,0.0,0,0
003143.png,0.6431710720062256,0.0,0,0
003144.png,0.7431097030639648,0.0,0,0
003145.png,0.8471078872680664,0.0,0,0
003146.png,0.9421441555023192,0.0,0,0
003147.png,1.0431139469146729,0.0,0,0
003148.png,1.1412715911865234,0.0,0,0
